período,carga,apps,feature,método,switch,nmae,
256,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWA5,0.3322121644243288,
256,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWA5,0.3133717045211868,
2,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWA6,0.3294729827762757,
2,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWA6,0.32959051866868266,
4,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWA6,0.3313207952789438,
4,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWA6,0.3311452531479896,
8,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWA6,0.33426426115611774,
8,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWA6,0.33401669521903077,
16,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWA6,0.3302305693181683,
16,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWA6,0.3301223865049683,
32,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWA6,0.3329345147832734,
32,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWA6,0.3324725361657018,
64,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWA6,0.33122533725393366,
64,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWA6,0.331459957765962,
128,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWA6,0.3436579333967269,
128,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWA6,0.3418965564219768,
256,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWA6,0.33359934891619564,
256,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWA6,0.3320951510950343,
2,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB1,0.3126977785224231,
2,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB1,0.2914714322360731,
4,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB1,0.3143227932439022,
4,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB1,0.2937079551537176,
8,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB1,0.3145789656458604,
8,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB1,0.2935808259770401,
16,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB1,0.31011627369275585,
16,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB1,0.28908798920703105,
32,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB1,0.3276699216488479,
32,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB1,0.2973597827438771,
64,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB1,0.32617673884749787,
64,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB1,0.29629580903678043,
128,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB1,0.2925906603926325,
128,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB1,0.2777319546563116,
256,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB1,0.29849022930719243,
256,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB1,0.27646498245758405,
2,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB2,0.35853879772408676,
2,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB2,0.33914038704628663,
4,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB2,0.36214606778856334,
4,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB2,0.34047292295694126,
8,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB2,0.3720577362505442,
8,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB2,0.3489369991597315,
16,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB2,0.3709552134811163,
16,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB2,0.34637179448580585,
32,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB2,0.3798952261112966,
32,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB2,0.3545370417416173,
64,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB2,0.36135030768595383,
64,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB2,0.3409858168476989,
128,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB2,0.3930296712026594,
128,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB2,0.36872577425959113,
256,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB2,0.34979997637718446,
256,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB2,0.31831333097105174,
2,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB3,0.3509855575050037,
2,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB3,0.3252590815126574,
4,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB3,0.3479539704604243,
4,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB3,0.3291663833888161,
8,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB3,0.3478437179984036,
8,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB3,0.32479863322973046,
16,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB3,0.3472542215456856,
16,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB3,0.3256310710922483,
32,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB3,0.3643960242089736,
32,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB3,0.33831926892538133,
64,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB3,0.3365693536223799,
64,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB3,0.319621396817526,
128,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB3,0.37001520621010303,
128,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB3,0.34009325703641,
256,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB3,0.3192590700051099,
256,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB3,0.2989956991994549,
2,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB4,0.3680403213347752,
2,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB4,0.34396541222241567,
4,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB4,0.3709421285298188,
4,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB4,0.3486439148466096,
8,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB4,0.3636282685621811,
8,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB4,0.34294684847663237,
16,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB4,0.36604459806286027,
16,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB4,0.34380843984162396,
32,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB4,0.3716213601001174,
32,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB4,0.34439407036602204,
64,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB4,0.3882592846573068,
64,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB4,0.35975909474483836,
128,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB4,0.41509651974302486,
128,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB4,0.37874678395908123,
256,FlashcrowdLoad,SingleApp,noAudioPlayed,RT,SWB4,0.3306122974347093,
256,FlashcrowdLoad,SingleApp,noAudioPlayed,RF,SWB4,0.3166091095922737,
2,PeriodicLoad,SingleApp,DispFrames,RT,SWC1,0.13060212006674438,
2,PeriodicLoad,SingleApp,DispFrames,RF,SWC1,0.12678644651317633,
4,PeriodicLoad,SingleApp,DispFrames,RT,SWC1,0.13179183723098123,
4,PeriodicLoad,SingleApp,DispFrames,RF,SWC1,0.1269827623087766,
8,PeriodicLoad,SingleApp,DispFrames,RT,SWC1,0.13122278260517306,
8,PeriodicLoad,SingleApp,DispFrames,RF,SWC1,0.12636919109058625,
16,PeriodicLoad,SingleApp,DispFrames,RT,SWC1,0.12917627077520322,
16,PeriodicLoad,SingleApp,DispFrames,RF,SWC1,0.12515535066790678,
32,PeriodicLoad,SingleApp,DispFrames,RT,SWC1,0.13065070157814576,
32,PeriodicLoad,SingleApp,DispFrames,RF,SWC1,0.12895201426920297,
64,PeriodicLoad,SingleApp,DispFrames,RT,SWC1,0.13774777072126224,
64,PeriodicLoad,SingleApp,DispFrames,RF,SWC1,0.13107683371584236,
128,PeriodicLoad,SingleApp,DispFrames,RT,SWC1,0.12852010099048358,
128,PeriodicLoad,SingleApp,DispFrames,RF,SWC1,0.1215421414082562,
256,PeriodicLoad,SingleApp,DispFrames,RT,SWC1,0.1166079027355623,
256,PeriodicLoad,SingleApp,DispFrames,RF,SWC1,0.12157328605200945,
2,PeriodicLoad,SingleApp,DispFrames,RT,SWC2,0.13398893837481723,
2,PeriodicLoad,SingleApp,DispFrames,RF,SWC2,0.13421625318633895,
4,PeriodicLoad,SingleApp,DispFrames,RT,SWC2,0.1364725770771611,
4,PeriodicLoad,SingleApp,DispFrames,RF,SWC2,0.13635790035906528,
8,PeriodicLoad,SingleApp,DispFrames,RT,SWC2,0.13676447584924062,
8,PeriodicLoad,SingleApp,DispFrames,RF,SWC2,0.13675648649861752,
16,PeriodicLoad,SingleApp,DispFrames,RT,SWC2,0.13558159863152236,
16,PeriodicLoad,SingleApp,DispFrames,RF,SWC2,0.13575955322539898,
32,PeriodicLoad,SingleApp,DispFrames,RT,SWC2,0.13194926258567155,
32,PeriodicLoad,SingleApp,DispFrames,RF,SWC2,0.13242102469889644,
64,PeriodicLoad,SingleApp,DispFrames,RT,SWC2,0.13976487372691676,
64,PeriodicLoad,SingleApp,DispFrames,RF,SWC2,0.13913109049596326,
128,PeriodicLoad,SingleApp,DispFrames,RT,SWC2,0.13698280960521897,
128,PeriodicLoad,SingleApp,DispFrames,RF,SWC2,0.1373937818633989,
256,PeriodicLoad,SingleApp,DispFrames,RT,SWC2,0.13026256112087173,
256,PeriodicLoad,SingleApp,DispFrames,RF,SWC2,0.13047583912493607,
2,PeriodicLoad,SingleApp,DispFrames,RT,SWC3,0.13392068111881858,
2,PeriodicLoad,SingleApp,DispFrames,RF,SWC3,0.13376851785061658,
4,PeriodicLoad,SingleApp,DispFrames,RT,SWC3,0.13328259439390683,
4,PeriodicLoad,SingleApp,DispFrames,RF,SWC3,0.13330786681157394,
8,PeriodicLoad,SingleApp,DispFrames,RT,SWC3,0.137424630411912,
8,PeriodicLoad,SingleApp,DispFrames,RF,SWC3,0.13723280573153562,
16,PeriodicLoad,SingleApp,DispFrames,RT,SWC3,0.13483225646920693,
16,PeriodicLoad,SingleApp,DispFrames,RF,SWC3,0.1351776894230429,
32,PeriodicLoad,SingleApp,DispFrames,RT,SWC3,0.1336913718001686,
32,PeriodicLoad,SingleApp,DispFrames,RF,SWC3,0.13323768404974928,
64,PeriodicLoad,SingleApp,DispFrames,RT,SWC3,0.13614150470641034,
64,PeriodicLoad,SingleApp,DispFrames,RF,SWC3,0.13588127881809,
128,PeriodicLoad,SingleApp,DispFrames,RT,SWC3,0.1305457728951402,
128,PeriodicLoad,SingleApp,DispFrames,RF,SWC3,0.1314551125282905,
256,PeriodicLoad,SingleApp,DispFrames,RT,SWC3,0.1343590140549148,
256,PeriodicLoad,SingleApp,DispFrames,RF,SWC3,0.1351491533139447,
2,PeriodicLoad,SingleApp,DispFrames,RT,SWC4,0.13228426617917008,
2,PeriodicLoad,SingleApp,DispFrames,RF,SWC4,0.13231655739575043,
4,PeriodicLoad,SingleApp,DispFrames,RT,SWC4,0.13434871142033186,
4,PeriodicLoad,SingleApp,DispFrames,RF,SWC4,0.13452049886199252,
8,PeriodicLoad,SingleApp,DispFrames,RT,SWC4,0.1330582184785471,
8,PeriodicLoad,SingleApp,DispFrames,RF,SWC4,0.13300949578515744,
16,PeriodicLoad,SingleApp,DispFrames,RT,SWC4,0.1360379351566897,
16,PeriodicLoad,SingleApp,DispFrames,RF,SWC4,0.1357235774708103,
32,PeriodicLoad,SingleApp,DispFrames,RT,SWC4,0.13434045318874782,
32,PeriodicLoad,SingleApp,DispFrames,RF,SWC4,0.13483630491287427,
64,PeriodicLoad,SingleApp,DispFrames,RT,SWC4,0.1448122702921155,
64,PeriodicLoad,SingleApp,DispFrames,RF,SWC4,0.14395679997569444,
128,PeriodicLoad,SingleApp,DispFrames,RT,SWC4,0.12873908534418052,
128,PeriodicLoad,SingleApp,DispFrames,RF,SWC4,0.12938807264363017,
256,PeriodicLoad,SingleApp,DispFrames,RT,SWC4,0.1372008294330599,
256,PeriodicLoad,SingleApp,DispFrames,RF,SWC4,0.13608080130094063,
2,PeriodicLoad,SingleApp,DispFrames,RT,SWA1,0.1263957476828764,
2,PeriodicLoad,SingleApp,DispFrames,RF,SWA1,0.123489602821286,
4,PeriodicLoad,SingleApp,DispFrames,RT,SWA1,0.12634240708596273,
4,PeriodicLoad,SingleApp,DispFrames,RF,SWA1,0.12394178982203981,
8,PeriodicLoad,SingleApp,DispFrames,RT,SWA1,0.13230229410954353,
8,PeriodicLoad,SingleApp,DispFrames,RF,SWA1,0.12880011696095992,
16,PeriodicLoad,SingleApp,DispFrames,RT,SWA1,0.13352214024382833,
16,PeriodicLoad,SingleApp,DispFrames,RF,SWA1,0.13063186163883858,
32,PeriodicLoad,SingleApp,DispFrames,RT,SWA1,0.13485708720054868,
32,PeriodicLoad,SingleApp,DispFrames,RF,SWA1,0.13126708710585516,
64,PeriodicLoad,SingleApp,DispFrames,RT,SWA1,0.13992131732641144,
64,PeriodicLoad,SingleApp,DispFrames,RF,SWA1,0.13560309863724856,
128,PeriodicLoad,SingleApp,DispFrames,RT,SWA1,0.1289793239251723,
128,PeriodicLoad,SingleApp,DispFrames,RF,SWA1,0.12329917708979082,
256,PeriodicLoad,SingleApp,DispFrames,RT,SWA1,0.12868004275165176,
256,PeriodicLoad,SingleApp,DispFrames,RF,SWA1,0.13101255829770694,
2,PeriodicLoad,SingleApp,DispFrames,RT,SWA2,0.1276697873905448,
2,PeriodicLoad,SingleApp,DispFrames,RF,SWA2,0.1242916330082032,
4,PeriodicLoad,SingleApp,DispFrames,RT,SWA2,0.1283414640090663,
4,PeriodicLoad,SingleApp,DispFrames,RF,SWA2,0.12604500508421104,
8,PeriodicLoad,SingleApp,DispFrames,RT,SWA2,0.1315534335042513,
8,PeriodicLoad,SingleApp,DispFrames,RF,SWA2,0.12642866495568392,
16,PeriodicLoad,SingleApp,DispFrames,RT,SWA2,0.1310720132259267,
16,PeriodicLoad,SingleApp,DispFrames,RF,SWA2,0.12651324213494983,
32,PeriodicLoad,SingleApp,DispFrames,RT,SWA2,0.1387270391052423,
32,PeriodicLoad,SingleApp,DispFrames,RF,SWA2,0.13121078902779687,
64,PeriodicLoad,SingleApp,DispFrames,RT,SWA2,0.1335833498706043,
64,PeriodicLoad,SingleApp,DispFrames,RF,SWA2,0.12918673076377893,
128,PeriodicLoad,SingleApp,DispFrames,RT,SWA2,0.12657750607083929,
128,PeriodicLoad,SingleApp,DispFrames,RF,SWA2,0.12189887204684242,
256,PeriodicLoad,SingleApp,DispFrames,RT,SWA2,0.12472459475360614,
256,PeriodicLoad,SingleApp,DispFrames,RF,SWA2,0.12152847375788685,
2,PeriodicLoad,SingleApp,DispFrames,RT,SWA3,0.13266226473609974,
2,PeriodicLoad,SingleApp,DispFrames,RF,SWA3,0.13261032445007923,
4,PeriodicLoad,SingleApp,DispFrames,RT,SWA3,0.13460347414497076,
4,PeriodicLoad,SingleApp,DispFrames,RF,SWA3,0.13457971221124876,
8,PeriodicLoad,SingleApp,DispFrames,RT,SWA3,0.13538361366243207,
8,PeriodicLoad,SingleApp,DispFrames,RF,SWA3,0.1351513013330619,
16,PeriodicLoad,SingleApp,DispFrames,RT,SWA3,0.13545886912101465,
16,PeriodicLoad,SingleApp,DispFrames,RF,SWA3,0.1351976599771899,
32,PeriodicLoad,SingleApp,DispFrames,RT,SWA3,0.1370971514726281,
32,PeriodicLoad,SingleApp,DispFrames,RF,SWA3,0.13707179784013174,
64,PeriodicLoad,SingleApp,DispFrames,RT,SWA3,0.13395194370545452,
64,PeriodicLoad,SingleApp,DispFrames,RF,SWA3,0.13359923259182485,
128,PeriodicLoad,SingleApp,DispFrames,RT,SWA3,0.12924940416755673,
128,PeriodicLoad,SingleApp,DispFrames,RF,SWA3,0.12790395652772596,
256,PeriodicLoad,SingleApp,DispFrames,RT,SWA3,0.12518694825820434,
256,PeriodicLoad,SingleApp,DispFrames,RF,SWA3,0.12440518433742821,
2,PeriodicLoad,SingleApp,DispFrames,RT,SWA4,0.1329901262799836,
2,PeriodicLoad,SingleApp,DispFrames,RF,SWA4,0.1328736157581811,
4,PeriodicLoad,SingleApp,DispFrames,RT,SWA4,0.13604271594037262,
4,PeriodicLoad,SingleApp,DispFrames,RF,SWA4,0.13600075648713444,
8,PeriodicLoad,SingleApp,DispFrames,RT,SWA4,0.13430775346367402,
8,PeriodicLoad,SingleApp,DispFrames,RF,SWA4,0.1341622633353024,
16,PeriodicLoad,SingleApp,DispFrames,RT,SWA4,0.13758977053188626,
16,PeriodicLoad,SingleApp,DispFrames,RF,SWA4,0.13738496484907511,
32,PeriodicLoad,SingleApp,DispFrames,RT,SWA4,0.13258058555242105,
32,PeriodicLoad,SingleApp,DispFrames,RF,SWA4,0.13198510179373313,
64,PeriodicLoad,SingleApp,DispFrames,RT,SWA4,0.1401463940785269,
64,PeriodicLoad,SingleApp,DispFrames,RF,SWA4,0.14066164898434738,
128,PeriodicLoad,SingleApp,DispFrames,RT,SWA4,0.1288034023936679,
128,PeriodicLoad,SingleApp,DispFrames,RF,SWA4,0.1283792568357531,
256,PeriodicLoad,SingleApp,DispFrames,RT,SWA4,0.12701949863644618,
256,PeriodicLoad,SingleApp,DispFrames,RF,SWA4,0.12643206232371093,
2,PeriodicLoad,SingleApp,DispFrames,RT,SWA5,0.11913146729021197,
2,PeriodicLoad,SingleApp,DispFrames,RF,SWA5,0.11569557625098714,
4,PeriodicLoad,SingleApp,DispFrames,RT,SWA5,0.11873038371975295,
4,PeriodicLoad,SingleApp,DispFrames,RF,SWA5,0.11549854731718658,
8,PeriodicLoad,SingleApp,DispFrames,RT,SWA5,0.1217664950770938,
8,PeriodicLoad,SingleApp,DispFrames,RF,SWA5,0.1179127125880762,
16,PeriodicLoad,SingleApp,DispFrames,RT,SWA5,0.12200760320808417,
16,PeriodicLoad,SingleApp,DispFrames,RF,SWA5,0.11833915146092525,
32,PeriodicLoad,SingleApp,DispFrames,RT,SWA5,0.12610655470936666,
32,PeriodicLoad,SingleApp,DispFrames,RF,SWA5,0.12427667864917671,
64,PeriodicLoad,SingleApp,DispFrames,RT,SWA5,0.12708059948891498,
64,PeriodicLoad,SingleApp,DispFrames,RF,SWA5,0.12031755930495687,
128,PeriodicLoad,SingleApp,DispFrames,RT,SWA5,0.11330192920705255,
128,PeriodicLoad,SingleApp,DispFrames,RF,SWA5,0.10907830374513783,
256,PeriodicLoad,SingleApp,DispFrames,RT,SWA5,0.11448219409009128,
256,PeriodicLoad,SingleApp,DispFrames,RF,SWA5,0.11147182419399285,
2,PeriodicLoad,SingleApp,DispFrames,RT,SWA6,0.13322992061843666,
2,PeriodicLoad,SingleApp,DispFrames,RF,SWA6,0.13321672406815518,
4,PeriodicLoad,SingleApp,DispFrames,RT,SWA6,0.1375492319867539,
4,PeriodicLoad,SingleApp,DispFrames,RF,SWA6,0.1375727038441318,
8,PeriodicLoad,SingleApp,DispFrames,RT,SWA6,0.13572264419720806,
8,PeriodicLoad,SingleApp,DispFrames,RF,SWA6,0.13547126602585371,
16,PeriodicLoad,SingleApp,DispFrames,RT,SWA6,0.1369340946114761,
16,PeriodicLoad,SingleApp,DispFrames,RF,SWA6,0.13687995987924734,
32,PeriodicLoad,SingleApp,DispFrames,RT,SWA6,0.13426988649331886,
32,PeriodicLoad,SingleApp,DispFrames,RF,SWA6,0.13486754575616502,
64,PeriodicLoad,SingleApp,DispFrames,RT,SWA6,0.13848768169993833,
64,PeriodicLoad,SingleApp,DispFrames,RF,SWA6,0.13819445784271372,
128,PeriodicLoad,SingleApp,DispFrames,RT,SWA6,0.12302164696159396,
128,PeriodicLoad,SingleApp,DispFrames,RF,SWA6,0.12169894206850916,
256,PeriodicLoad,SingleApp,DispFrames,RT,SWA6,0.13354387940905924,
256,PeriodicLoad,SingleApp,DispFrames,RF,SWA6,0.1346260426248176,
2,PeriodicLoad,SingleApp,DispFrames,RT,SWB1,0.11811873033874733,
2,PeriodicLoad,SingleApp,DispFrames,RF,SWB1,0.11454844684542374,
4,PeriodicLoad,SingleApp,DispFrames,RT,SWB1,0.1175488280059646,
4,PeriodicLoad,SingleApp,DispFrames,RF,SWB1,0.11429982355612335,
8,PeriodicLoad,SingleApp,DispFrames,RT,SWB1,0.12039400271865934,
8,PeriodicLoad,SingleApp,DispFrames,RF,SWB1,0.11570546279201353,
16,PeriodicLoad,SingleApp,DispFrames,RT,SWB1,0.12025819426198933,
16,PeriodicLoad,SingleApp,DispFrames,RF,SWB1,0.11660085443055082,
32,PeriodicLoad,SingleApp,DispFrames,RT,SWB1,0.11715816717092552,
32,PeriodicLoad,SingleApp,DispFrames,RF,SWB1,0.11492525223068727,
64,PeriodicLoad,SingleApp,DispFrames,RT,SWB1,0.12586138903682986,
64,PeriodicLoad,SingleApp,DispFrames,RF,SWB1,0.12310677361781362,
128,PeriodicLoad,SingleApp,DispFrames,RT,SWB1,0.1125076938028443,
128,PeriodicLoad,SingleApp,DispFrames,RF,SWB1,0.1104002667184986,
256,PeriodicLoad,SingleApp,DispFrames,RT,SWB1,0.1200982777075022,
256,PeriodicLoad,SingleApp,DispFrames,RF,SWB1,0.11846535008054664,
2,PeriodicLoad,SingleApp,DispFrames,RT,SWB2,0.12962685327379625,
2,PeriodicLoad,SingleApp,DispFrames,RF,SWB2,0.12565152602987953,
4,PeriodicLoad,SingleApp,DispFrames,RT,SWB2,0.13133698570053565,
4,PeriodicLoad,SingleApp,DispFrames,RF,SWB2,0.12753233105319847,
8,PeriodicLoad,SingleApp,DispFrames,RT,SWB2,0.12940990413780798,
8,PeriodicLoad,SingleApp,DispFrames,RF,SWB2,0.125804304883892,
16,PeriodicLoad,SingleApp,DispFrames,RT,SWB2,0.13783416807597243,
16,PeriodicLoad,SingleApp,DispFrames,RF,SWB2,0.13278661755778154,
32,PeriodicLoad,SingleApp,DispFrames,RT,SWB2,0.1325993026843817,
32,PeriodicLoad,SingleApp,DispFrames,RF,SWB2,0.12768944348382444,
64,PeriodicLoad,SingleApp,DispFrames,RT,SWB2,0.139596510492429,
64,PeriodicLoad,SingleApp,DispFrames,RF,SWB2,0.1296065524837552,
128,PeriodicLoad,SingleApp,DispFrames,RT,SWB2,0.12496958588136062,
128,PeriodicLoad,SingleApp,DispFrames,RF,SWB2,0.11930036037351244,
256,PeriodicLoad,SingleApp,DispFrames,RT,SWB2,0.1110687193307871,
256,PeriodicLoad,SingleApp,DispFrames,RF,SWB2,0.11324537940868877,
2,PeriodicLoad,SingleApp,DispFrames,RT,SWB3,0.12815632277007188,
2,PeriodicLoad,SingleApp,DispFrames,RF,SWB3,0.12594472331101114,
4,PeriodicLoad,SingleApp,DispFrames,RT,SWB3,0.13007463049397122,
4,PeriodicLoad,SingleApp,DispFrames,RF,SWB3,0.1269831968844087,
8,PeriodicLoad,SingleApp,DispFrames,RT,SWB3,0.1314100097610764,
8,PeriodicLoad,SingleApp,DispFrames,RF,SWB3,0.12777768777246296,
16,PeriodicLoad,SingleApp,DispFrames,RT,SWB3,0.13423920977081408,
16,PeriodicLoad,SingleApp,DispFrames,RF,SWB3,0.13005013949037356,
32,PeriodicLoad,SingleApp,DispFrames,RT,SWB3,0.13845560002437884,
32,PeriodicLoad,SingleApp,DispFrames,RF,SWB3,0.13293192884085353,
64,PeriodicLoad,SingleApp,DispFrames,RT,SWB3,0.13806903045652316,
64,PeriodicLoad,SingleApp,DispFrames,RF,SWB3,0.13252510985561833,
128,PeriodicLoad,SingleApp,DispFrames,RT,SWB3,0.13554870065382793,
128,PeriodicLoad,SingleApp,DispFrames,RF,SWB3,0.13071660295931786,
256,PeriodicLoad,SingleApp,DispFrames,RT,SWB3,0.13063083173355955,
256,PeriodicLoad,SingleApp,DispFrames,RF,SWB3,0.13252658059680694,
2,PeriodicLoad,SingleApp,DispFrames,RT,SWB4,0.13262046627918303,
2,PeriodicLoad,SingleApp,DispFrames,RF,SWB4,0.12853885419066532,
4,PeriodicLoad,SingleApp,DispFrames,RT,SWB4,0.12891134685673997,
4,PeriodicLoad,SingleApp,DispFrames,RF,SWB4,0.12639299732827625,
8,PeriodicLoad,SingleApp,DispFrames,RT,SWB4,0.13228280732747966,
8,PeriodicLoad,SingleApp,DispFrames,RF,SWB4,0.1273075307506439,
16,PeriodicLoad,SingleApp,DispFrames,RT,SWB4,0.13143742114967813,
16,PeriodicLoad,SingleApp,DispFrames,RF,SWB4,0.1276861002383032,
32,PeriodicLoad,SingleApp,DispFrames,RT,SWB4,0.13423365383446584,
32,PeriodicLoad,SingleApp,DispFrames,RF,SWB4,0.12843539261726383,
64,PeriodicLoad,SingleApp,DispFrames,RT,SWB4,0.12875151643019145,
64,PeriodicLoad,SingleApp,DispFrames,RF,SWB4,0.1284758202923718,
128,PeriodicLoad,SingleApp,DispFrames,RT,SWB4,0.13334089785464773,
128,PeriodicLoad,SingleApp,DispFrames,RF,SWB4,0.12739542049282856,
256,PeriodicLoad,SingleApp,DispFrames,RT,SWB4,0.11479957520523,
256,PeriodicLoad,SingleApp,DispFrames,RF,SWB4,0.11420666615519005,
2,PeriodicLoad,SingleApp,noAudioPlayed,RT,SWC1,0.3539370254911027,
2,PeriodicLoad,SingleApp,noAudioPlayed,RF,SWC1,0.32448672684166135,
4,PeriodicLoad,SingleApp,noAudioPlayed,RT,SWC1,0.3617767030909145,
4,PeriodicLoad,SingleApp,noAudioPlayed,RF,SWC1,0.33053263965079077,
8,PeriodicLoad,SingleApp,noAudioPlayed,RT,SWC1,0.3554189457981104,
8,PeriodicLoad,SingleApp,noAudioPlayed,RF,SWC1,0.32777395774135115,
16,PeriodicLoad,SingleApp,noAudioPlayed,RT,SWC1,0.35449765887626056,
16,PeriodicLoad,SingleApp,noAudioPlayed,RF,SWC1,0.3273699083893602,
32,PeriodicLoad,SingleApp,noAudioPlayed,RT,SWC1,0.3479446188625505,
32,PeriodicLoad,SingleApp,noAudioPlayed,RF,SWC1,0.3265091384852099,
64,PeriodicLoad,SingleApp,noAudioPlayed,RT,SWC1,0.3546044136998002,
64,PeriodicLoad,SingleApp,noAudioPlayed,RF,SWC1,0.32166203357387557,
128,PeriodicLoad,SingleApp,noAudioPlayed,RT,SWC1,0.32535588407457683,
128,PeriodicLoad,SingleApp,noAudioPlayed,RF,SWC1,0.30440991120022914,
256,PeriodicLoad,SingleApp,noAudioPlayed,RT,SWC1,0.33034895999362446,
256,PeriodicLoad,SingleApp,noAudioPlayed,RF,SWC1,0.3187220033405058,
2,PeriodicLoad,SingleApp,noAudioPlayed,RT,SWC2,0.29246290355455534,
2,PeriodicLoad,SingleApp,noAudioPlayed,RF,SWC2,0.292587786875776,
4,PeriodicLoad,SingleApp,noAudioPlayed,RT,SWC2,0.2929167789483841,
4,PeriodicLoad,SingleApp,noAudioPlayed,RF,SWC2,0.29279004569728373,
8,PeriodicLoad,SingleApp,noAudioPlayed,RT,SWC2,0.29390522123509,
8,PeriodicLoad,SingleApp,noAudioPlayed,RF,SWC2,0.2942024655942686,
16,PeriodicLoad,SingleApp,noAudioPlayed,RT,SWC2,0.29778436032496186,
